route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
16,1232,1214942,Transway1A,Tri519477,0,1627,165445,0,0
16,1228,1214943,Transway1A,Tri519478,0,1033,165445,0,0
16,1229,1214944,Transway1A,Tri519478,0,1180,165445,0,0
16,1230,1214945,Transway1A,Tri519478,0,1329,165445,0,0
16,1231,1214946,Transway1A,Tri519478,0,1479,165445,0,0
16,1232,1214947,Transway1A,Tri519478,0,1628,165445,0,0
16,1228,1214948,Transway1A,Tri519479,0,1031,165445,0,0
16,1229,1214949,Transway1A,Tri519479,0,1178,165445,0,0
16,1230,1214950,Transway1A,Tri519479,0,1327,165445,0,0
16,1231,1214951,Transway1A,Tri519479,0,1477,165445,0,0
16,1232,1214952,Transway1A,Tri519479,0,1626,165445,0,0
16,1228,1214953,Transway1A,Tri519480,0,1032,165445,0,0
16,1229,1214954,Transway1A,Tri519480,0,1179,165445,0,0
16,1230,1214955,Transway1A,Tri519480,0,1328,165445,0,0
16,1231,1214956,Transway1A,Tri519480,0,1478,165445,0,0
16,1232,1214957,Transway1A,Tri519480,0,1627,165445,0,0
16,1228,1214958,Transway1A,Tri519481,0,1033,165445,0,0
16,1229,1214959,Transway1A,Tri519481,0,1180,165445,0,0
16,1230,1214960,Transway1A,Tri519481,0,1329,165445,0,0
16,1231,1214961,Transway1A,Tri519481,0,1479,165445,0,0
16,1232,1214962,Transway1A,Tri519481,0,1628,165445,0,0
16,1228,1214963,Transway1A,Tri519482,0,1032,165445,0,0
16,1229,1214964,Transway1A,Tri519482,0,1179,165445,0,0
16,1230,1214965,Transway1A,Tri519482,0,1328,165445,0,0
16,1231,1214966,Transway1A,Tri519482,0,1478,165445,0,0
16,1232,1214967,Transway1A,Tri519482,0,1627,165445,0,0
16,1228,1214968,Transway1A,Tri519483,0,1033,165445,0,0
16,1229,1214969,Transway1A,Tri519483,0,1180,165445,0,0
16,1230,1214970,Transway1A,Tri519483,0,1329,165445,0,0
16,1231,1214971,Transway1A,Tri519483,0,1479,165445,0,0
16,1232,1214972,Transway1A,Tri519483,0,1628,165445,0,0
16,1228,1214973,Transway1A,Tri519484,0,1032,165445,0,0
16,1229,1214974,Transway1A,Tri519484,0,1179,165445,0,0
16,1230,1214975,Transway1A,Tri519484,0,1328,165445,0,0
16,1231,1214976,Transway1A,Tri519484,0,1478,165445,0,0
16,1232,1214977,Transway1A,Tri519484,0,1627,165445,0,0
16,1228,1214978,Transway1A,Tri519485,0,1033,165445,0,0
16,1229,1214979,Transway1A,Tri519485,0,1180,165445,0,0
16,1230,1214980,Transway1A,Tri519485,0,1329,165445,0,0
16,1231,1214981,Transway1A,Tri519485,0,1479,165445,0,0
16,1232,1214982,Transway1A,Tri519485,0,1628,165445,0,0
16,1228,1214983,Transway1A,Tri519486,0,1032,165445,0,0
16,1229,1214984,Transway1A,Tri519486,0,1179,165445,0,0
16,1230,1214985,Transway1A,Tri519486,0,1328,165445,0,0
16,1231,1214986,Transway1A,Tri519486,0,1478,165445,0,0
16,1232,1214987,Transway1A,Tri519486,0,1627,165445,0,0
16,1228,1214988,Transway1A,Tri519488,0,1032,165445,0,0
16,1229,1214989,Transway1A,Tri519488,0,1179,165445,0,0
16,1230,1214990,Transway1A,Tri519488,0,1328,165445,0,0
16,1231,1214991,Transway1A,Tri519488,0,1478,165445,0,0
16,1232,1214992,Transway1A,Tri519488,0,1627,165445,0,0
16,1228,1215588,Transway1A,Tri519445,0,1032,165445,0,0
16,1229,1215589,Transway1A,Tri519445,0,1179,165445,0,0
16,1230,1215590,Transway1A,Tri519445,0,1328,165445,0,0
16,1231,1215591,Transway1A,Tri519445,0,1478,165445,0,0
16,1232,1215592,Transway1A,Tri519445,0,1627,165445,0,0
16,1228,1215593,Transway1A,Tri1590322,1,1031,165455,0,0
16,1229,1215594,Transway1A,Tri1590322,1,1178,165455,0,0
16,1230,1215595,Transway1A,Tri1590322,1,1327,165455,0,0
16,1231,1215596,Transway1A,Tri1590322,1,1477,165455,0,0
16,1232,1215597,Transway1A,Tri1590322,1,1626,165455,0,0
16,1228,1215598,Transway1A,Tri1590323,1,1032,165455,0,0
16,1229,1215599,Transway1A,Tri1590323,1,1179,165455,0,0
16,1230,1215600,Transway1A,Tri1590323,1,1328,165455,0,0
16,1231,1215601,Transway1A,Tri1590323,1,1478,165455,0,0
16,1232,1215602,Transway1A,Tri1590323,1,1627,165455,0,0
16,1228,1215603,Transway1A,Tri1590324,1,1031,165455,0,0
16,1229,1215604,Transway1A,Tri1590324,1,1178,165455,0,0
16,1230,1215605,Transway1A,Tri1590324,1,1327,165455,0,0
16,1231,1215606,Transway1A,Tri1590324,1,1477,165455,0,0
16,1232,1215607,Transway1A,Tri1590324,1,1626,165455,0,0
16,1228,1215608,Transway1A,Tri519400,1,1032,165455,0,0
16,1229,1215609,Transway1A,Tri519400,1,1179,165455,0,0
16,1230,1215610,Transway1A,Tri519400,1,1328,165455,0,0
16,1231,1215611,Transway1A,Tri519400,1,1478,165455,0,0
16,1232,1215612,Transway1A,Tri519400,1,1627,165455,0,0
16,1228,1215613,Transway1A,Tri519401,1,1033,165455,0,0
16,1229,1215614,Transway1A,Tri519401,1,1180,165455,0,0
16,1230,1215615,Transway1A,Tri519401,1,1329,165455,0,0
16,1231,1215616,Transway1A,Tri519401,1,1479,165455,0,0
16,1232,1215617,Transway1A,Tri519401,1,1628,165455,0,0
16,1228,1215618,Transway1A,Tri519402,1,1031,165455,0,0
16,1229,1215619,Transway1A,Tri519402,1,1178,165455,0,0
16,1230,1215620,Transway1A,Tri519402,1,1327,165455,0,0
